Store_Id,Store_name,Product ID,Product Name,Department,Category,Price,Stock Availability,Aisle Location,Store-Specific Notes
1144,NEW IN TOWN,1319,LG Refrigerator,APPLIANCES,Electronics,1356,Yes (19 units),Aisle 15,Online order available
1144,NEW IN TOWN,2319,Vans Skate Shoes,SHOES,Footwear,249,No (Restocking in 2 days),Aisle 8,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1320,Dyson Vacuum Cleaner,APPLIANCES,Electronics,682,No (Restocking in 2 days),Aisle 17,Limited to 2 per customer
1144,NEW IN TOWN,2320,Puma Sports Shoes,SHOES,Footwear,193,Yes (44 units),Aisle 2,
1144,NEW IN TOWN,1321,Bose Sound System,APPLIANCES,Electronics,1373,Yes (41 units),Aisle 11,Online order available
1144,NEW IN TOWN,2321,New Balance Joggers,SHOES,Footwear,267,Yes (43 units),Aisle 11,Limited to 1 per customer
1144,NEW IN TOWN,1322,Apple iPhone 15,APPLIANCES,Electronics,1639,No (Restocking in 2 days),Aisle 18,10% discount for members
1144,NEW IN TOWN,2322,New Balance Joggers,SHOES,Footwear,258,Yes (71 units),Aisle 9,Limited to 1 per customer
1144,NEW IN TOWN,1323,Breville Coffee Machine,APPLIANCES,Electronics,940,Yes (38 units),Aisle 3,Limited to 2 per customer
1144,NEW IN TOWN,2323,Asics Trail Shoes,SHOES,Footwear,139,Yes (43 units),Aisle 8,Limited to 1 per customer
1144,NEW IN TOWN,1324,Bose Sound System,APPLIANCES,Electronics,549,Yes (28 units),Aisle 17,Limited to 2 per customer
1144,NEW IN TOWN,2324,Adidas Sneakers,SHOES,Footwear,100,No (Restocking in 2 days),Aisle 5,
1144,NEW IN TOWN,1325,Sony 55-inch TV,APPLIANCES,Electronics,662,No (Restocking in 2 days),Aisle 6,Limited to 2 per customer
1144,NEW IN TOWN,2325,Nike Running Shoes,SHOES,Footwear,170,No (Restocking in 2 days),Aisle 12,Limited to 1 per customer
1144,NEW IN TOWN,1326,Samsung Galaxy S23,APPLIANCES,Electronics,2170,Yes (51 units),Aisle 20,Online order available
1144,NEW IN TOWN,2326,New Balance Joggers,SHOES,Footwear,195,Yes (41 units),Aisle 8,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1327,Samsung Galaxy S23,APPLIANCES,Electronics,1232,Yes (82 units),Aisle 6,Limited to 2 per customer
1144,NEW IN TOWN,2327,Reebok Walking Shoes,SHOES,Footwear,224,No (Restocking in 2 days),Aisle 19,Alternative: Adidas available
1144,NEW IN TOWN,1328,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2723,Yes (14 units),Aisle 10,10% discount for members
1144,NEW IN TOWN,2328,Skechers Casual Shoes,SHOES,Footwear,51,Yes (46 units),Aisle 11,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1329,Bose Sound System,APPLIANCES,Electronics,2334,No (Restocking in 2 days),Aisle 2,Online order available
1144,NEW IN TOWN,2329,Nike Running Shoes,SHOES,Footwear,126,No (Restocking in 2 days),Aisle 4,Alternative: Adidas available
1144,NEW IN TOWN,1330,LG Refrigerator,APPLIANCES,Electronics,2061,No (Restocking in 2 days),Aisle 3,Online order available
1144,NEW IN TOWN,2330,Asics Trail Shoes,SHOES,Footwear,267,Yes (34 units),Aisle 8,Alternative: Adidas available
1144,NEW IN TOWN,1331,Panasonic Microwave,APPLIANCES,Electronics,721,Yes (95 units),Aisle 16,
1144,NEW IN TOWN,2331,Under Armour Trainers,SHOES,Footwear,136,Yes (42 units),Aisle 14,Alternative: Adidas available
1144,NEW IN TOWN,1332,Bose Sound System,APPLIANCES,Electronics,1029,Yes (33 units),Aisle 10,10% discount for members
1144,NEW IN TOWN,2332,Nike Running Shoes,SHOES,Footwear,58,No (Restocking in 2 days),Aisle 4,Limited to 1 per customer
1144,NEW IN TOWN,1333,Panasonic Microwave,APPLIANCES,Electronics,882,No (Restocking in 2 days),Aisle 1,Limited to 2 per customer
1144,NEW IN TOWN,2333,Converse Chuck Taylor,SHOES,Footwear,272,No (Restocking in 2 days),Aisle 15,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1334,Panasonic Microwave,APPLIANCES,Electronics,739,Yes (84 units),Aisle 2,10% discount for members
1144,NEW IN TOWN,2334,New Balance Joggers,SHOES,Footwear,57,No (Restocking in 2 days),Aisle 19,Limited to 1 per customer
1144,NEW IN TOWN,1335,Samsung Galaxy S23,APPLIANCES,Electronics,805,Yes (89 units),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2335,Under Armour Trainers,SHOES,Footwear,67,No (Restocking in 2 days),Aisle 9,Limited to 1 per customer
1144,NEW IN TOWN,1336,Apple MacBook Air,APPLIANCES,Electronics,2735,No (Restocking in 2 days),Aisle 10,Limited to 2 per customer
1144,NEW IN TOWN,2336,Vans Skate Shoes,SHOES,Footwear,135,No (Restocking in 2 days),Aisle 15,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1337,Fitbit Smartwatch,APPLIANCES,Electronics,465,Yes (91 units),Aisle 4,Limited to 2 per customer
1144,NEW IN TOWN,2337,Converse Chuck Taylor,SHOES,Footwear,164,No (Restocking in 2 days),Aisle 13,Limited to 1 per customer
1144,NEW IN TOWN,1338,Panasonic Microwave,APPLIANCES,Electronics,905,No (Restocking in 2 days),Aisle 17,Limited to 2 per customer
1144,NEW IN TOWN,2338,Converse Chuck Taylor,SHOES,Footwear,98,No (Restocking in 2 days),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1339,Samsung Galaxy S23,APPLIANCES,Electronics,1353,No (Restocking in 2 days),Aisle 18,Online order available
1144,NEW IN TOWN,2339,New Balance Joggers,SHOES,Footwear,202,Yes (60 units),Aisle 20,
1144,NEW IN TOWN,1340,LG Refrigerator,APPLIANCES,Electronics,171,No (Restocking in 2 days),Aisle 20,10% discount for members
1144,NEW IN TOWN,2340,Adidas Sneakers,SHOES,Footwear,82,Yes (19 units),Aisle 10,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1341,Dyson Vacuum Cleaner,APPLIANCES,Electronics,724,No (Restocking in 2 days),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2341,Converse Chuck Taylor,SHOES,Footwear,178,Yes (88 units),Aisle 15,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1342,Apple iPhone 15,APPLIANCES,Electronics,692,No (Restocking in 2 days),Aisle 1,
1144,NEW IN TOWN,2342,New Balance Joggers,SHOES,Footwear,247,Yes (54 units),Aisle 7,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1343,Sony 55-inch TV,APPLIANCES,Electronics,1545,No (Restocking in 2 days),Aisle 9,10% discount for members
1144,NEW IN TOWN,2343,New Balance Joggers,SHOES,Footwear,232,Yes (17 units),Aisle 15,Limited to 1 per customer
1144,NEW IN TOWN,1344,Panasonic Microwave,APPLIANCES,Electronics,2358,No (Restocking in 2 days),Aisle 10,10% discount for members
1144,NEW IN TOWN,2344,Skechers Casual Shoes,SHOES,Footwear,170,Yes (83 units),Aisle 16,
1144,NEW IN TOWN,1345,Samsung Galaxy S23,APPLIANCES,Electronics,2257,Yes (50 units),Aisle 8,Limited to 2 per customer
1144,NEW IN TOWN,2345,Converse Chuck Taylor,SHOES,Footwear,96,Yes (65 units),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1346,Fitbit Smartwatch,APPLIANCES,Electronics,279,No (Restocking in 2 days),Aisle 8,Online order available
1144,NEW IN TOWN,2346,Under Armour Trainers,SHOES,Footwear,162,No (Restocking in 2 days),Aisle 3,
1144,NEW IN TOWN,1347,Samsung Galaxy S23,APPLIANCES,Electronics,2613,No (Restocking in 2 days),Aisle 19,Online order available
1144,NEW IN TOWN,2347,Puma Sports Shoes,SHOES,Footwear,202,No (Restocking in 2 days),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1348,Panasonic Microwave,APPLIANCES,Electronics,1509,No (Restocking in 2 days),Aisle 9,10% discount for members
1144,NEW IN TOWN,2348,Converse Chuck Taylor,SHOES,Footwear,247,Yes (67 units),Aisle 7,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1349,LG Refrigerator,APPLIANCES,Electronics,1122,Yes (87 units),Aisle 12,Online order available
1144,NEW IN TOWN,2349,Adidas Sneakers,SHOES,Footwear,172,No (Restocking in 2 days),Aisle 4,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1350,Apple MacBook Air,APPLIANCES,Electronics,978,Yes (93 units),Aisle 10,10% discount for members
1144,NEW IN TOWN,2350,Converse Chuck Taylor,SHOES,Footwear,221,Yes (16 units),Aisle 2,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1351,Breville Coffee Machine,APPLIANCES,Electronics,2151,No (Restocking in 2 days),Aisle 14,
1144,NEW IN TOWN,2351,New Balance Joggers,SHOES,Footwear,99,No (Restocking in 2 days),Aisle 1,
1144,NEW IN TOWN,1352,Bose Sound System,APPLIANCES,Electronics,2627,Yes (92 units),Aisle 16,Limited to 2 per customer
1144,NEW IN TOWN,2352,Vans Skate Shoes,SHOES,Footwear,242,Yes (64 units),Aisle 14,Limited to 1 per customer
1144,NEW IN TOWN,1353,Panasonic Microwave,APPLIANCES,Electronics,379,Yes (92 units),Aisle 6,10% discount for members
1144,NEW IN TOWN,2353,New Balance Joggers,SHOES,Footwear,118,Yes (37 units),Aisle 13,Limited to 1 per customer
1144,NEW IN TOWN,1354,Fitbit Smartwatch,APPLIANCES,Electronics,358,Yes (52 units),Aisle 10,Limited to 2 per customer
1144,NEW IN TOWN,2354,Under Armour Trainers,SHOES,Footwear,128,Yes (91 units),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1355,Apple iPhone 15,APPLIANCES,Electronics,2897,Yes (29 units),Aisle 18,Limited to 2 per customer
1144,NEW IN TOWN,2355,Converse Chuck Taylor,SHOES,Footwear,232,Yes (24 units),Aisle 19,Limited to 1 per customer
1144,NEW IN TOWN,1356,Apple MacBook Air,APPLIANCES,Electronics,1296,Yes (56 units),Aisle 7,10% discount for members
1144,NEW IN TOWN,2356,Puma Sports Shoes,SHOES,Footwear,194,No (Restocking in 2 days),Aisle 1,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1357,Samsung Galaxy S23,APPLIANCES,Electronics,534,Yes (70 units),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2357,Reebok Walking Shoes,SHOES,Footwear,84,Yes (87 units),Aisle 13,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1358,Fitbit Smartwatch,APPLIANCES,Electronics,2125,Yes (78 units),Aisle 2,Online order available
1144,NEW IN TOWN,2358,Vans Skate Shoes,SHOES,Footwear,176,Yes (31 units),Aisle 2,Limited to 1 per customer
1144,NEW IN TOWN,1359,LG Refrigerator,APPLIANCES,Electronics,2471,Yes (62 units),Aisle 11,10% discount for members
1144,NEW IN TOWN,2359,New Balance Joggers,SHOES,Footwear,222,Yes (98 units),Aisle 9,Alternative: Adidas available
1144,NEW IN TOWN,1360,Fitbit Smartwatch,APPLIANCES,Electronics,1151,No (Restocking in 2 days),Aisle 1,10% discount for members
1144,NEW IN TOWN,2360,Asics Trail Shoes,SHOES,Footwear,269,Yes (94 units),Aisle 14,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1361,Apple MacBook Air,APPLIANCES,Electronics,2340,No (Restocking in 2 days),Aisle 2,Online order available
1144,NEW IN TOWN,2361,Asics Trail Shoes,SHOES,Footwear,153,No (Restocking in 2 days),Aisle 17,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1362,Bose Sound System,APPLIANCES,Electronics,2294,Yes (38 units),Aisle 6,
1144,NEW IN TOWN,2362,Adidas Sneakers,SHOES,Footwear,253,No (Restocking in 2 days),Aisle 16,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1363,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2597,Yes (17 units),Aisle 1,
1144,NEW IN TOWN,2363,Under Armour Trainers,SHOES,Footwear,107,Yes (81 units),Aisle 6,
1144,NEW IN TOWN,1364,Apple iPhone 15,APPLIANCES,Electronics,781,No (Restocking in 2 days),Aisle 20,
1144,NEW IN TOWN,2364,Reebok Walking Shoes,SHOES,Footwear,255,No (Restocking in 2 days),Aisle 9,Limited to 1 per customer
1144,NEW IN TOWN,1365,Samsung Galaxy S23,APPLIANCES,Electronics,443,Yes (81 units),Aisle 16,10% discount for members
1144,NEW IN TOWN,2365,Nike Running Shoes,SHOES,Footwear,183,Yes (46 units),Aisle 14,
1144,NEW IN TOWN,1366,Panasonic Microwave,APPLIANCES,Electronics,1388,Yes (44 units),Aisle 11,Limited to 2 per customer
1144,NEW IN TOWN,2366,Asics Trail Shoes,SHOES,Footwear,190,No (Restocking in 2 days),Aisle 6,Alternative: Adidas available
1144,NEW IN TOWN,1367,Breville Coffee Machine,APPLIANCES,Electronics,122,Yes (22 units),Aisle 2,Limited to 2 per customer
1144,NEW IN TOWN,2367,Converse Chuck Taylor,SHOES,Footwear,105,Yes (97 units),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1368,Panasonic Microwave,APPLIANCES,Electronics,2249,Yes (80 units),Aisle 4,10% discount for members
1144,NEW IN TOWN,2368,Converse Chuck Taylor,SHOES,Footwear,262,No (Restocking in 2 days),Aisle 1,Limited to 1 per customer
1144,NEW IN TOWN,1369,Breville Coffee Machine,APPLIANCES,Electronics,1584,No (Restocking in 2 days),Aisle 9,Online order available
1144,NEW IN TOWN,2369,Reebok Walking Shoes,SHOES,Footwear,165,Yes (67 units),Aisle 2,Limited to 1 per customer
1144,NEW IN TOWN,1370,Apple iPhone 15,APPLIANCES,Electronics,705,No (Restocking in 2 days),Aisle 10,
1144,NEW IN TOWN,2370,Nike Running Shoes,SHOES,Footwear,83,No (Restocking in 2 days),Aisle 17,Limited to 1 per customer
1144,NEW IN TOWN,1371,Breville Coffee Machine,APPLIANCES,Electronics,566,Yes (95 units),Aisle 12,Limited to 2 per customer
1144,NEW IN TOWN,2371,Reebok Walking Shoes,SHOES,Footwear,177,No (Restocking in 2 days),Aisle 1,Alternative: Adidas available
1144,NEW IN TOWN,1372,Dyson Vacuum Cleaner,APPLIANCES,Electronics,574,No (Restocking in 2 days),Aisle 12,
1144,NEW IN TOWN,2372,New Balance Joggers,SHOES,Footwear,232,No (Restocking in 2 days),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1373,Apple iPhone 15,APPLIANCES,Electronics,2965,Yes (19 units),Aisle 14,Limited to 2 per customer
1144,NEW IN TOWN,2373,Under Armour Trainers,SHOES,Footwear,197,Yes (65 units),Aisle 18,Alternative: Adidas available
1144,NEW IN TOWN,1374,Apple iPhone 15,APPLIANCES,Electronics,2000,No (Restocking in 2 days),Aisle 1,Limited to 2 per customer
1144,NEW IN TOWN,2374,Skechers Casual Shoes,SHOES,Footwear,238,No (Restocking in 2 days),Aisle 6,Limited to 1 per customer
1144,NEW IN TOWN,1375,Samsung Galaxy S23,APPLIANCES,Electronics,179,No (Restocking in 2 days),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2375,Puma Sports Shoes,SHOES,Footwear,67,No (Restocking in 2 days),Aisle 7,Limited to 1 per customer
1144,NEW IN TOWN,1376,Bose Sound System,APPLIANCES,Electronics,963,No (Restocking in 2 days),Aisle 4,10% discount for members
1144,NEW IN TOWN,2376,Puma Sports Shoes,SHOES,Footwear,142,Yes (94 units),Aisle 20,Limited to 1 per customer
1144,NEW IN TOWN,1377,Samsung Galaxy S23,APPLIANCES,Electronics,1133,Yes (76 units),Aisle 18,Limited to 2 per customer
1144,NEW IN TOWN,2377,Asics Trail Shoes,SHOES,Footwear,112,No (Restocking in 2 days),Aisle 19,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1378,Bose Sound System,APPLIANCES,Electronics,2822,Yes (45 units),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2378,Nike Running Shoes,SHOES,Footwear,243,No (Restocking in 2 days),Aisle 3,Limited to 1 per customer
1144,NEW IN TOWN,1379,Sony 55-inch TV,APPLIANCES,Electronics,1317,No (Restocking in 2 days),Aisle 16,
1144,NEW IN TOWN,2379,Vans Skate Shoes,SHOES,Footwear,264,Yes (48 units),Aisle 15,Alternative: Adidas available
1144,NEW IN TOWN,1380,Breville Coffee Machine,APPLIANCES,Electronics,2707,No (Restocking in 2 days),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2380,Under Armour Trainers,SHOES,Footwear,56,Yes (19 units),Aisle 18,
1144,NEW IN TOWN,1381,Sony 55-inch TV,APPLIANCES,Electronics,914,Yes (30 units),Aisle 1,Limited to 2 per customer
1144,NEW IN TOWN,2381,Converse Chuck Taylor,SHOES,Footwear,59,No (Restocking in 2 days),Aisle 3,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1382,Dyson Vacuum Cleaner,APPLIANCES,Electronics,597,Yes (56 units),Aisle 16,Limited to 2 per customer
1144,NEW IN TOWN,2382,Puma Sports Shoes,SHOES,Footwear,253,Yes (79 units),Aisle 15,Alternative: Adidas available
1144,NEW IN TOWN,1383,Apple MacBook Air,APPLIANCES,Electronics,1887,No (Restocking in 2 days),Aisle 9,10% discount for members
1144,NEW IN TOWN,2383,Puma Sports Shoes,SHOES,Footwear,175,No (Restocking in 2 days),Aisle 12,
1144,NEW IN TOWN,1384,LG Refrigerator,APPLIANCES,Electronics,2583,Yes (12 units),Aisle 11,Limited to 2 per customer
1144,NEW IN TOWN,2384,Nike Running Shoes,SHOES,Footwear,137,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,1385,Fitbit Smartwatch,APPLIANCES,Electronics,839,No (Restocking in 2 days),Aisle 2,10% discount for members
1144,NEW IN TOWN,2385,Puma Sports Shoes,SHOES,Footwear,124,Yes (43 units),Aisle 3,Alternative: Adidas available
1144,NEW IN TOWN,1386,Bose Sound System,APPLIANCES,Electronics,1679,No (Restocking in 2 days),Aisle 1,Limited to 2 per customer
1144,NEW IN TOWN,2386,Converse Chuck Taylor,SHOES,Footwear,153,Yes (76 units),Aisle 5,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1387,Bose Sound System,APPLIANCES,Electronics,324,No (Restocking in 2 days),Aisle 19,
1144,NEW IN TOWN,2387,Vans Skate Shoes,SHOES,Footwear,116,Yes (58 units),Aisle 16,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1388,Breville Coffee Machine,APPLIANCES,Electronics,928,Yes (84 units),Aisle 3,10% discount for members
1144,NEW IN TOWN,2388,Adidas Sneakers,SHOES,Footwear,67,Yes (76 units),Aisle 12,Limited to 1 per customer
1144,NEW IN TOWN,1389,Apple MacBook Air,APPLIANCES,Electronics,1372,No (Restocking in 2 days),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2389,Skechers Casual Shoes,SHOES,Footwear,152,Yes (58 units),Aisle 19,Alternative: Adidas available
1144,NEW IN TOWN,1390,Fitbit Smartwatch,APPLIANCES,Electronics,2170,Yes (34 units),Aisle 4,Limited to 2 per customer
1144,NEW IN TOWN,2390,Converse Chuck Taylor,SHOES,Footwear,228,No (Restocking in 2 days),Aisle 5,Limited to 1 per customer
1144,NEW IN TOWN,1391,Breville Coffee Machine,APPLIANCES,Electronics,2817,Yes (38 units),Aisle 6,Limited to 2 per customer
1144,NEW IN TOWN,2391,Puma Sports Shoes,SHOES,Footwear,206,No (Restocking in 2 days),Aisle 7,Limited to 1 per customer
1144,NEW IN TOWN,1392,Fitbit Smartwatch,APPLIANCES,Electronics,2104,Yes (92 units),Aisle 1,10% discount for members
1144,NEW IN TOWN,2392,Asics Trail Shoes,SHOES,Footwear,90,Yes (32 units),Aisle 18,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1393,Apple iPhone 15,APPLIANCES,Electronics,2769,Yes (89 units),Aisle 8,10% discount for members
1144,NEW IN TOWN,2393,Reebok Walking Shoes,SHOES,Footwear,276,Yes (65 units),Aisle 19,
1144,NEW IN TOWN,1394,Breville Coffee Machine,APPLIANCES,Electronics,2871,Yes (99 units),Aisle 18,10% discount for members
1144,NEW IN TOWN,2394,Nike Running Shoes,SHOES,Footwear,187,No (Restocking in 2 days),Aisle 15,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1395,LG Refrigerator,APPLIANCES,Electronics,2087,Yes (11 units),Aisle 11,10% discount for members
1144,NEW IN TOWN,2395,Vans Skate Shoes,SHOES,Footwear,130,No (Restocking in 2 days),Aisle 6,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1396,Samsung Galaxy S23,APPLIANCES,Electronics,1331,No (Restocking in 2 days),Aisle 3,10% discount for members
1144,NEW IN TOWN,2396,Adidas Sneakers,SHOES,Footwear,155,Yes (86 units),Aisle 17,Alternative: Adidas available
1144,NEW IN TOWN,1397,Fitbit Smartwatch,APPLIANCES,Electronics,236,Yes (54 units),Aisle 19,10% discount for members
1144,NEW IN TOWN,2397,Adidas Sneakers,SHOES,Footwear,148,Yes (40 units),Aisle 12,Limited to 1 per customer
1144,NEW IN TOWN,1398,Breville Coffee Machine,APPLIANCES,Electronics,1637,No (Restocking in 2 days),Aisle 16,
1144,NEW IN TOWN,2398,New Balance Joggers,SHOES,Footwear,139,Yes (18 units),Aisle 3,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1399,LG Refrigerator,APPLIANCES,Electronics,607,Yes (47 units),Aisle 19,Limited to 2 per customer
1144,NEW IN TOWN,2399,New Balance Joggers,SHOES,Footwear,52,Yes (43 units),Aisle 16,Limited to 1 per customer
1144,NEW IN TOWN,1400,LG Refrigerator,APPLIANCES,Electronics,349,Yes (54 units),Aisle 13,
1144,NEW IN TOWN,2400,Under Armour Trainers,SHOES,Footwear,223,Yes (92 units),Aisle 20,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1401,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2602,No (Restocking in 2 days),Aisle 16,
1144,NEW IN TOWN,2401,Reebok Walking Shoes,SHOES,Footwear,236,Yes (11 units),Aisle 3,Limited to 1 per customer
1144,NEW IN TOWN,1402,Sony 55-inch TV,APPLIANCES,Electronics,2585,No (Restocking in 2 days),Aisle 10,Limited to 2 per customer
1144,NEW IN TOWN,2402,Converse Chuck Taylor,SHOES,Footwear,182,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,1403,Apple iPhone 15,APPLIANCES,Electronics,1347,No (Restocking in 2 days),Aisle 18,Limited to 2 per customer
1144,NEW IN TOWN,2403,Nike Running Shoes,SHOES,Footwear,224,No (Restocking in 2 days),Aisle 20,Alternative: Adidas available
1144,NEW IN TOWN,1404,Apple iPhone 15,APPLIANCES,Electronics,2783,No (Restocking in 2 days),Aisle 18,Limited to 2 per customer
1144,NEW IN TOWN,2404,Under Armour Trainers,SHOES,Footwear,278,Yes (42 units),Aisle 19,Limited to 1 per customer
1144,NEW IN TOWN,1405,Bose Sound System,APPLIANCES,Electronics,2542,No (Restocking in 2 days),Aisle 8,Online order available
1144,NEW IN TOWN,2405,Asics Trail Shoes,SHOES,Footwear,210,Yes (98 units),Aisle 10,Alternative: Adidas available
1144,NEW IN TOWN,1406,Breville Coffee Machine,APPLIANCES,Electronics,1232,No (Restocking in 2 days),Aisle 6,Online order available
1144,NEW IN TOWN,2406,Reebok Walking Shoes,SHOES,Footwear,82,No (Restocking in 2 days),Aisle 9,
1144,NEW IN TOWN,1407,Dyson Vacuum Cleaner,APPLIANCES,Electronics,2919,No (Restocking in 2 days),Aisle 5,Online order available
1144,NEW IN TOWN,2407,Converse Chuck Taylor,SHOES,Footwear,270,No (Restocking in 2 days),Aisle 20,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1408,Bose Sound System,APPLIANCES,Electronics,811,No (Restocking in 2 days),Aisle 6,
1144,NEW IN TOWN,2408,Vans Skate Shoes,SHOES,Footwear,104,No (Restocking in 2 days),Aisle 20,Limited to 1 per customer
1144,NEW IN TOWN,1409,Panasonic Microwave,APPLIANCES,Electronics,2341,Yes (67 units),Aisle 8,10% discount for members
1144,NEW IN TOWN,2409,Under Armour Trainers,SHOES,Footwear,80,Yes (23 units),Aisle 13,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1410,Sony 55-inch TV,APPLIANCES,Electronics,2620,No (Restocking in 2 days),Aisle 19,10% discount for members
1144,NEW IN TOWN,2410,Nike Running Shoes,SHOES,Footwear,254,Yes (75 units),Aisle 19,Alternative: Adidas available
1144,NEW IN TOWN,1411,LG Refrigerator,APPLIANCES,Electronics,570,Yes (87 units),Aisle 5,Limited to 2 per customer
1144,NEW IN TOWN,2411,Nike Running Shoes,SHOES,Footwear,95,No (Restocking in 2 days),Aisle 17,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1412,Breville Coffee Machine,APPLIANCES,Electronics,1678,Yes (71 units),Aisle 1,Limited to 2 per customer
1144,NEW IN TOWN,2412,Adidas Sneakers,SHOES,Footwear,75,No (Restocking in 2 days),Aisle 6,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1413,Dyson Vacuum Cleaner,APPLIANCES,Electronics,118,No (Restocking in 2 days),Aisle 17,10% discount for members
1144,NEW IN TOWN,2413,Skechers Casual Shoes,SHOES,Footwear,73,No (Restocking in 2 days),Aisle 1,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1414,Panasonic Microwave,APPLIANCES,Electronics,2201,No (Restocking in 2 days),Aisle 14,
1144,NEW IN TOWN,2414,Asics Trail Shoes,SHOES,Footwear,255,No (Restocking in 2 days),Aisle 3,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1415,Apple MacBook Air,APPLIANCES,Electronics,805,No (Restocking in 2 days),Aisle 12,
1144,NEW IN TOWN,2415,Adidas Sneakers,SHOES,Footwear,281,Yes (22 units),Aisle 1,Alternative: Adidas available
1144,NEW IN TOWN,1416,LG Refrigerator,APPLIANCES,Electronics,410,No (Restocking in 2 days),Aisle 8,Online order available
1144,NEW IN TOWN,2416,Asics Trail Shoes,SHOES,Footwear,174,Yes (67 units),Aisle 11,Limited to 1 per customer
1144,NEW IN TOWN,1417,Fitbit Smartwatch,APPLIANCES,Electronics,216,No (Restocking in 2 days),Aisle 13,Online order available
1144,NEW IN TOWN,2417,Under Armour Trainers,SHOES,Footwear,185,Yes (56 units),Aisle 16,Limited to 1 per customer
1144,NEW IN TOWN,1418,Samsung Galaxy S23,APPLIANCES,Electronics,2813,Yes (80 units),Aisle 9,10% discount for members
1144,NEW IN TOWN,2418,Reebok Walking Shoes,SHOES,Footwear,179,No (Restocking in 2 days),Aisle 20,Alternative: Adidas available
1144,NEW IN TOWN,1419,Samsung Galaxy S23,APPLIANCES,Electronics,1519,No (Restocking in 2 days),Aisle 1,10% discount for members
1144,NEW IN TOWN,2419,Skechers Casual Shoes,SHOES,Footwear,292,No (Restocking in 2 days),Aisle 8,
1144,NEW IN TOWN,1420,Dyson Vacuum Cleaner,APPLIANCES,Electronics,531,Yes (86 units),Aisle 18,10% discount for members
1144,NEW IN TOWN,2420,Skechers Casual Shoes,SHOES,Footwear,263,Yes (86 units),Aisle 11,Limited to 1 per customer
1144,NEW IN TOWN,1421,Panasonic Microwave,APPLIANCES,Electronics,247,No (Restocking in 2 days),Aisle 4,Limited to 2 per customer
1144,NEW IN TOWN,2421,Asics Trail Shoes,SHOES,Footwear,281,No (Restocking in 2 days),Aisle 14,Buy 1 Get 1 50% Off
1144,NEW IN TOWN,1422,Apple iPhone 15,APPLIANCES,Electronics,557,Yes (95 units),Aisle 3,10% discount for members
1144,NEW IN TOWN,2422,Converse Chuck Taylor,SHOES,Footwear,291,No (Restocking in 2 days),Aisle 15,
